epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,54.1576,2.05963,2.27693,1.4581,0.03871,0.21429,0.10148,0.05177,2.83926,4.27477,2.74538,0.0616179,0.00361788,0.00361788
44,55.4187,1.79104,2.04987,1.29094,0.03871,0.21429,0.10148,0.05177,2.83926,4.27477,2.74538,0.0606898,0.00368983,0.00368983
45,56.6478,2.13565,2.8779,1.64338,0.03871,0.21429,0.10148,0.05177,2.83926,4.27477,2.74538,0.0597611,0.00376112,0.00376112
46,57.9175,2.37697,2.75436,1.7227,0.01007,0.21429,0.09136,0.04548,2.99484,4.11126,3.04408,0.0588318,0.00383175,0.00383175
47,59.1847,1.65123,1.93793,1.33089,0.01007,0.21429,0.09136,0.04548,2.99484,4.11126,3.04408,0.0579017,0.00390172,0.00390172
48,60.4138,1.75525,1.98312,1.36817,0.01007,0.21429,0.09136,0.04548,2.99484,4.11126,3.04408,0.056971,0.00397103,0.00397103
49,61.6508,2.08082,2.38331,1.30394,0.01007,0.21429,0.09136,0.04548,2.99484,4.11126,3.04408,0.0560397,0.00403968,0.00403968
50,63.1558,2.03018,2.45406,1.35896,0.00586,0.14286,0.03737,0.01874,2.7288,4.46375,2.69003,0.0551077,0.00410767,0.00410767
51,64.4676,2.07839,2.13307,1.34742,0.00586,0.14286,0.03737,0.01874,2.7288,4.46375,2.69003,0.054175,0.004175,0.004175
52,65.6918,2.10806,2.05707,1.31413,0.00586,0.14286,0.03737,0.01874,2.7288,4.46375,2.69003,0.0532417,0.00424167,0.00424167
53,66.8967,1.85227,2.19734,1.28946,0.00586,0.14286,0.03737,0.01874,2.7288,4.46375,2.69003,0.0523077,0.00430768,0.00430768
54,68.1395,2.0502,2.27228,1.3094,0.00586,0.14286,0.03737,0.01874,2.7288,4.46375,2.69003,0.051373,0.00437303,0.00437303
55,69.4202,2.41977,2.7542,1.53857,0.0013,0.14286,0.00333,0.00075,2.53558,4.74806,2.33207,0.0504377,0.00443772,0.00443772
56,70.6266,2.11375,2.39446,1.328,0.0013,0.14286,0.00333,0.00075,2.53558,4.74806,2.33207,0.0495018,0.00450175,0.00450175
57,71.8705,2.11781,2.43307,1.49049,0.0013,0.14286,0.00333,0.00075,2.53558,4.74806,2.33207,0.0485651,0.00456512,0.00456512
58,73.1108,1.95107,2.25503,1.38246,0.0013,0.14286,0.00333,0.00075,2.53558,4.74806,2.33207,0.0476278,0.00462783,0.00462783
59,74.328,1.97894,2.29342,1.28031,0.0013,0.14286,0.00333,0.00075,2.53558,4.74806,2.33207,0.0466899,0.00468988,0.00468988
60,75.7568,1.8875,2.23783,1.37123,0,0,0,0,3.35357,22.6308,3.17295,0.0457513,0.00475127,0.00475127
61,77.1262,1.66547,2.37833,1.40021,0,0,0,0,3.35357,22.6308,3.17295,0.044812,0.004812,0.004812
62,78.4173,1.86296,2.25849,1.4013,0,0,0,0,3.35357,22.6308,3.17295,0.0438721,0.00487207,0.00487207
63,79.7002,1.58366,2.00698,1.2943,0,0,0,0,3.35357,22.6308,3.17295,0.0429315,0.00493148,0.00493148
64,81.0394,1.6174,1.92792,1.19426,0,0,0,0,3.35357,22.6308,3.17295,0.0419902,0.00499023,0.00499023
65,82.3819,2.12015,2.34186,1.39138,0,0,0,0,3.5144,9.41642,3.76147,0.0410483,0.00504832,0.00504832
66,83.5997,1.66418,1.8698,1.25065,0,0,0,0,3.5144,9.41642,3.76147,0.0401058,0.00510575,0.00510575
