epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,38.2121,1.87394,2.8515,1.48211,0.00047,0.07143,0.07083,0.05667,2.37433,4.18193,2.33806,0.0736225,0.00262247,0.00262247
31,39.57,2.52837,3.24682,1.4816,0.1431,0.14286,0.10964,0.04461,2.76879,4.3331,3.08715,0.072703,0.002703,0.002703
32,40.7611,2.1058,2.83323,1.37644,0.1431,0.14286,0.10964,0.04461,2.76879,4.3331,3.08715,0.0717829,0.00278287,0.00278287
33,42.0536,2.19078,2.85954,1.55798,0.1431,0.14286,0.10964,0.04461,2.76879,4.3331,3.08715,0.0708621,0.00286208,0.00286208
34,43.3779,2.07332,2.55267,1.24427,0.00024,0.07143,0.0002,0.00012,3.13544,5.06616,3.18194,0.0699406,0.00294063,0.00294063
35,44.5752,2.06116,2.43113,1.30964,0.00024,0.07143,0.0002,0.00012,3.13544,5.06616,3.18194,0.0690185,0.00301852,0.00301852
36,45.8079,1.93175,2.26578,1.31515,0.00024,0.07143,0.0002,0.00012,3.13544,5.06616,3.18194,0.0680958,0.00309575,0.00309575
37,47.079,2.40043,3.34479,1.73786,0.00024,0.07143,0.0002,0.00012,3.13544,5.06616,3.18194,0.0671723,0.00317232,0.00317232
38,48.3817,2.05314,2.67865,1.49072,0.01453,0.14286,0.0392,0.02734,3.2541,4.39031,3.12821,0.0662482,0.00324823,0.00324823
39,49.63,2.10206,3.40044,1.55064,0.01453,0.14286,0.0392,0.02734,3.2541,4.39031,3.12821,0.0653235,0.00332348,0.00332348
40,50.9192,1.87439,2.56984,1.34052,0.01453,0.14286,0.0392,0.02734,3.2541,4.39031,3.12821,0.0643981,0.00339807,0.00339807
41,52.1862,1.9304,2.51302,1.42257,0.01453,0.14286,0.0392,0.02734,3.2541,4.39031,3.12821,0.063472,0.003472,0.003472
42,53.4399,1.99989,2.60446,1.37213,0.00198,0.14286,0.00264,0.00148,2.89874,4.46858,2.94145,0.0625453,0.00354527,0.00354527
43,54.689,1.87482,2.48039,1.36725,0.00198,0.14286,0.00264,0.00148,2.89874,4.46858,2.94145,0.0616179,0.00361788,0.00361788
44,55.9451,1.63616,2.02446,1.23737,0.00198,0.14286,0.00264,0.00148,2.89874,4.46858,2.94145,0.0606898,0.00368983,0.00368983
45,57.1943,2.20992,2.87944,1.75585,0.00198,0.14286,0.00264,0.00148,2.89874,4.46858,2.94145,0.0597611,0.00376112,0.00376112
46,58.4565,2.04796,2.71429,1.49677,0,0,0,0,4.15416,4.94321,3.21199,0.0588318,0.00383175,0.00383175
47,59.7051,1.75161,2.04341,1.36114,0,0,0,0,4.15416,4.94321,3.21199,0.0579017,0.00390172,0.00390172
48,60.9126,1.76454,1.99685,1.32875,0,0,0,0,4.15416,4.94321,3.21199,0.056971,0.00397103,0.00397103
49,62.159,1.92832,2.15901,1.25062,0,0,0,0,4.15416,4.94321,3.21199,0.0560397,0.00403968,0.00403968
50,63.6644,1.90263,2.14163,1.41827,0,0,0,0,4.21693,6.75589,4.4855,0.0551077,0.00410767,0.00410767
51,64.9026,2.02636,2.1993,1.32571,0,0,0,0,4.21693,6.75589,4.4855,0.054175,0.004175,0.004175
52,66.1158,1.98151,2.03475,1.3306,0,0,0,0,4.21693,6.75589,4.4855,0.0532417,0.00424167,0.00424167
53,67.3916,1.86108,2.20351,1.32866,0,0,0,0,4.21693,6.75589,4.4855,0.0523077,0.00430768,0.00430768
54,68.6503,1.86379,2.07361,1.27852,0,0,0,0,4.21693,6.75589,4.4855,0.051373,0.00437303,0.00437303
55,69.9844,2.17782,2.64777,1.51583,0,0,0,0,4.28178,12.4444,4.64964,0.0504377,0.00443772,0.00443772
56,71.2421,2.05766,2.3264,1.23318,0,0,0,0,4.28178,12.4444,4.64964,0.0495018,0.00450175,0.00450175
57,72.5423,1.9451,2.41507,1.50451,0,0,0,0,4.28178,12.4444,4.64964,0.0485651,0.00456512,0.00456512
58,73.8466,1.80967,2.5208,1.35094,0,0,0,0,4.28178,12.4444,4.64964,0.0476278,0.00462783,0.00462783
59,75.1906,1.80104,2.13296,1.21533,0,0,0,0,4.28178,12.4444,4.64964,0.0466899,0.00468988,0.00468988
60,76.5906,1.59319,2.12317,1.30346,0,0,0,0,3.42567,7.47609,3.78499,0.0457513,0.00475127,0.00475127
61,77.96,1.74778,2.32819,1.42903,0,0,0,0,3.42567,7.47609,3.78499,0.044812,0.004812,0.004812
62,79.3167,1.73249,2.28851,1.34163,0,0,0,0,3.42567,7.47609,3.78499,0.0438721,0.00487207,0.00487207
63,80.5724,1.7183,2.1984,1.36677,0,0,0,0,3.42567,7.47609,3.78499,0.0429315,0.00493148,0.00493148
64,82.0394,1.71952,1.975,1.18624,0,0,0,0,3.42567,7.47609,3.78499,0.0419902,0.00499023,0.00499023
65,83.9056,2.14094,2.40553,1.30263,0.00062,0.07143,0.00062,0.00019,3.09566,353.722,4.45859,0.0410483,0.00504832,0.00504832
66,85.6241,1.74037,1.9941,1.27091,0.00062,0.07143,0.00062,0.00019,3.09566,353.722,4.45859,0.0401058,0.00510575,0.00510575
67,87.3721,2.00533,2.34969,1.37375,0.00062,0.07143,0.00062,0.00019,3.09566,353.722,4.45859,0.0391625,0.00516252,0.00516252
68,89.2211,1.96969,1.93601,1.23986,0.00062,0.07143,0.00062,0.00019,3.09566,353.722,4.45859,0.0382186,0.00521863,0.00521863
69,91.0423,1.84892,2.19546,1.27368,0.00062,0.07143,0.00062,0.00019,3.09566,353.722,4.45859,0.0372741,0.00527408,0.00527408
70,92.8168,1.85945,1.88847,1.26462,0.00062,0.07143,0.00062,0.00019,3.09566,353.722,4.45859,0.0363289,0.00532887,0.00532887
71,94.7248,1.94191,2.07827,1.52993,0.00518,0.14286,0.01168,0.00123,3.29173,719.097,3.66176,0.035383,0.005383,0.005383
72,96.667,1.76398,1.92212,1.42129,0.00518,0.14286,0.01168,0.00123,3.29173,719.097,3.66176,0.0344365,0.00543647,0.00543647
73,98.4861,1.74451,1.79416,1.21018,0.00518,0.14286,0.01168,0.00123,3.29173,719.097,3.66176,0.0334893,0.00548928,0.00548928
74,100.255,1.7414,2.12338,1.3259,0.00518,0.14286,0.01168,0.00123,3.29173,719.097,3.66176,0.0325414,0.00554143,0.00554143
75,102.063,1.70239,1.74492,1.21149,0.00518,0.14286,0.01168,0.00123,3.29173,719.097,3.66176,0.0315929,0.00559292,0.00559292
76,103.813,1.68815,1.93804,1.25606,0.00518,0.14286,0.01168,0.00123,3.29173,719.097,3.66176,0.0306438,0.00564375,0.00564375
77,106.23,1.78202,1.69295,1.27536,0,0,0,0,4.33308,8714.78,6.21757,0.0296939,0.00569392,0.00569392
78,108.676,1.67928,1.89931,1.25984,0,0,0,0,4.33308,8714.78,6.21757,0.0287434,0.00574343,0.00574343
79,111.431,1.6334,1.8031,1.21876,0,0,0,0,4.33308,8714.78,6.21757,0.0277923,0.00579228,0.00579228
80,114.027,1.54184,1.5777,1.16715,0,0,0,0,4.33308,8714.78,6.21757,0.0268405,0.00584047,0.00584047
81,116.711,1.62884,1.64799,1.18988,0,0,0,0,4.33308,8714.78,6.21757,0.025888,0.005888,0.005888
82,119.286,1.6062,1.57989,1.15275,0,0,0,0,4.33308,8714.78,6.21757,0.0249349,0.00593487,0.00593487
83,121.971,1.71179,2.08183,1.33525,0,0,0,0,4.33308,8714.78,6.21757,0.0239811,0.00598108,0.00598108
84,124.062,1.75319,1.75706,1.28866,0,0,0,0,3.52212,1577.86,2.95021,0.0230266,0.00602663,0.00602663
85,126.185,1.67665,1.75205,1.24326,0,0,0,0,3.52212,1577.86,2.95021,0.0220715,0.00607152,0.00607152
86,128.231,1.83984,1.87352,1.19045,0,0,0,0,3.52212,1577.86,2.95021,0.0211158,0.00611575,0.00611575
