epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,677.5,2.83016,3.07752,1.80709,0.10008,0.01,4e-05,0,4.73242,1383.47,26.8722,0.008977,0.008977,0.008977
33,703.114,2.74784,2.98326,1.81138,0,0,0,0,5.36956,1372.45,15.2765,0.008944,0.008944,0.008944
34,727.1,2.72894,3.152,1.69143,0,0,0,0,5.36956,1372.45,15.2765,0.008911,0.008911,0.008911
35,751.082,2.91251,3.24427,1.72106,0.20063,0.01,0.0003,5e-05,4.63861,124.2,5.57435,0.008878,0.008878,0.008878
36,775.48,2.78957,3.12265,1.77411,0.01062,0.06,0.00854,0.00236,3.73022,9.61966,2.95881,0.008845,0.008845,0.008845
37,798.998,2.66782,3.13512,1.68155,0.01056,0.06,0.00857,0.00233,3.73022,9.61966,2.95881,0.008812,0.008812,0.008812
38,823.773,2.71485,3.18474,1.68241,0.48038,0.04,0.0464,0.00826,3.33311,6.44516,2.24073,0.008779,0.008779,0.008779
39,850.341,2.60413,3.21852,1.84087,0.63001,0.01,0.00851,0.00216,3.29044,11.6528,2.22302,0.008746,0.008746,0.008746
40,877.326,2.73684,3.20982,1.80388,0.63001,0.01,0.00851,0.00216,3.29044,11.6528,2.22302,0.008713,0.008713,0.008713
41,904.057,2.55212,2.97617,1.65268,0.41645,0.04,0.01941,0.00431,3.23088,13.3015,2.24043,0.00868,0.00868,0.00868
42,930.098,2.74792,3.00149,1.69293,0.41645,0.04,0.01941,0.00431,3.23088,13.3015,2.24043,0.008647,0.008647,0.008647
43,954.519,2.72407,3.00923,1.73089,0.29005,0.09,0.03777,0.01594,3.38578,5.226,2.09257,0.008614,0.008614,0.008614
44,977.404,2.70156,3.24951,1.7511,0.15503,0.07915,0.02866,0.01107,3.25194,4.35194,2.05595,0.008581,0.008581,0.008581
45,1000.8,2.52133,2.68538,1.66499,0.15503,0.07915,0.02866,0.01107,3.25194,4.35194,2.05595,0.008548,0.008548,0.008548
46,1023.99,2.67601,2.94652,1.82128,0.23022,0.1,0.02679,0.00971,3.21608,4.57459,2.14602,0.008515,0.008515,0.008515
47,1047.71,2.52831,2.82819,1.63953,0.13915,0.08,0.03919,0.01023,3.22318,4.11966,2.23011,0.008482,0.008482,0.008482
48,1060.87,2.70368,3.02033,1.77674,0.13915,0.08,0.03919,0.01023,3.22318,4.11966,2.23011,0.008449,0.008449,0.008449
49,1068.07,2.64623,3.13574,1.77509,0.45539,0.07007,0.03793,0.01292,3.12566,4.03885,2.18204,0.008416,0.008416,0.008416
50,1075.16,2.68646,2.97179,1.75775,0.45539,0.07007,0.03793,0.01292,3.12566,4.03885,2.18204,0.008383,0.008383,0.008383
51,1081.81,2.46228,2.85446,1.75765,0.57227,0.06,0.05615,0.02327,3.08532,3.9594,2.14145,0.00835,0.00835,0.00835
52,1088.53,2.73526,2.88259,1.77641,0.52962,0.05,0.04154,0.01945,3.28535,3.99266,2.25239,0.008317,0.008317,0.008317
53,1095.19,2.52917,2.75663,1.70247,0.52962,0.05,0.04154,0.01945,3.28535,3.99266,2.25239,0.008284,0.008284,0.008284
54,1101.85,2.87375,3.19506,1.88622,0.44433,0.06,0.0295,0.01295,3.27492,4.08307,2.26212,0.008251,0.008251,0.008251
55,1108.59,2.62946,2.85527,1.73242,0.32313,0.04,0.01586,0.00591,3.42073,4.32771,2.38758,0.008218,0.008218,0.008218
56,1115.69,2.48144,2.6784,1.67408,0.32313,0.04,0.01586,0.00591,3.42073,4.32771,2.38758,0.008185,0.008185,0.008185
57,1132.11,2.6508,2.92146,1.75528,0.01266,0.18,0.01609,0.00398,3.544,4.14326,2.52215,0.008152,0.008152,0.008152
58,1155.05,2.58937,2.78595,1.6934,0.01266,0.18,0.01609,0.00398,3.544,4.14326,2.52215,0.008119,0.008119,0.008119
59,1175.69,2.61671,2.78569,1.69737,0.01059,0.23,0.01674,0.00568,3.34191,4.10238,2.37884,0.008086,0.008086,0.008086
60,1197.06,2.51624,2.8695,1.72677,0.23261,0.07,0.02323,0.00937,3.32212,4.2848,2.30152,0.008053,0.008053,0.008053
61,1218.85,2.41317,2.42756,1.63711,0.23261,0.07,0.02323,0.00937,3.32212,4.2848,2.30152,0.00802,0.00802,0.00802
62,1242.11,2.51386,2.59232,1.6287,0.23561,0.07,0.03522,0.01326,3.25358,4.40755,2.1996,0.007987,0.007987,0.007987
63,1263.63,2.36865,2.54222,1.57922,0.12506,0.09,0.02362,0.00908,3.24428,4.1108,2.17496,0.007954,0.007954,0.007954
64,1284.54,2.59033,2.81034,1.83905,0.12506,0.09,0.02362,0.00908,3.24428,4.1108,2.17496,0.007921,0.007921,0.007921
65,1306.42,2.79205,2.74237,1.6534,0.01603,0.22,0.01906,0.00732,3.12885,4.5699,2.03343,0.007888,0.007888,0.007888
66,1327.97,2.62849,2.91805,1.78575,0.01603,0.22,0.01906,0.00732,3.12885,4.5699,2.03343,0.007855,0.007855,0.007855
67,1349.57,2.608,2.91613,1.78355,0.01313,0.25,0.02377,0.0093,3.20388,4.33413,2.01695,0.007822,0.007822,0.007822
68,1371.92,2.41473,2.42553,1.63417,0.30897,0.07,0.03522,0.0138,3.18193,4.22679,1.91738,0.007789,0.007789,0.007789
69,1394.42,2.47871,2.547,1.64003,0.30897,0.07,0.03522,0.0138,3.18193,4.22679,1.91738,0.007756,0.007756,0.007756
70,1416.02,2.56425,2.68423,1.71114,0.14903,0.08,0.03375,0.01157,3.29249,4.142,2.01909,0.007723,0.007723,0.007723
71,1437.58,2.25556,2.46047,1.54745,0.13523,0.06,0.04354,0.01376,3.09554,3.88786,1.97619,0.00769,0.00769,0.00769
72,1459.28,2.70677,2.93976,1.75895,0.13523,0.06,0.04354,0.01376,3.09554,3.88786,1.97619,0.007657,0.007657,0.007657
73,1481.41,2.5005,2.65727,1.59254,0.01899,0.24,0.02243,0.00831,3.07381,4.19142,1.98001,0.007624,0.007624,0.007624
74,1503.31,2.33211,2.33895,1.52984,0.01899,0.24,0.02243,0.00831,3.07381,4.19142,1.98001,0.007591,0.007591,0.007591
75,1525.52,2.59609,2.69163,1.62161,0.01551,0.22,0.02221,0.00812,3.18245,4.28914,2.07524,0.007558,0.007558,0.007558
76,1546.79,2.63591,2.79245,1.71216,0.01548,0.18,0.02021,0.00911,3.11228,4.114,2.04367,0.007525,0.007525,0.007525
77,1568.5,2.28993,2.36861,1.53741,0.01548,0.18,0.02021,0.00911,3.11228,4.114,2.04367,0.007492,0.007492,0.007492
78,1590.14,2.37658,2.51027,1.6354,0.01785,0.25,0.03338,0.01228,3.06098,3.88399,1.97575,0.007459,0.007459,0.007459
79,1612.65,2.35455,2.49472,1.63065,0.01668,0.24,0.04469,0.01686,3.10302,3.70343,2.03628,0.007426,0.007426,0.007426
80,1634.34,2.34476,2.38437,1.61263,0.01668,0.24,0.04469,0.01686,3.10302,3.70343,2.03628,0.007393,0.007393,0.007393
81,1657.34,2.48621,2.66503,1.67095,0.23104,0.06,0.03723,0.01291,3.1208,3.59819,2.08639,0.00736,0.00736,0.00736
82,1678.38,2.52172,2.65747,1.63687,0.23104,0.06,0.03723,0.01291,3.1208,3.59819,2.08639,0.007327,0.007327,0.007327
83,1699.64,2.57753,2.69116,1.72712,0.54529,0.04,0.03448,0.00951,3.13649,3.79329,2.11049,0.007294,0.007294,0.007294
84,1721.45,2.44488,2.57234,1.61233,0.16859,0.03,0.0402,0.01216,3.01632,3.86254,2.03476,0.007261,0.007261,0.007261
85,1743.49,2.31441,2.36254,1.50685,0.16859,0.03,0.0402,0.01216,3.01632,3.86254,2.03476,0.007228,0.007228,0.007228
86,1765.36,2.40604,2.58037,1.5938,0.01641,0.17,0.01536,0.00566,3.32719,4.47656,2.27518,0.007195,0.007195,0.007195
87,1786.55,2.49473,2.55169,1.58107,0.01582,0.16,0.01326,0.00411,3.45096,4.63555,2.36325,0.007162,0.007162,0.007162
88,1807.96,2.51612,2.80172,1.72535,0.01582,0.16,0.01326,0.00411,3.45096,4.63555,2.36325,0.007129,0.007129,0.007129
89,1830.97,2.24472,2.19096,1.52059,0.01033,0.15,0.02349,0.00646,3.36196,4.57651,2.3918,0.007096,0.007096,0.007096
90,1852.84,2.43516,2.41178,1.60204,0.01033,0.15,0.02349,0.00646,3.36196,4.57651,2.3918,0.007063,0.007063,0.007063
91,1874.87,2.35423,2.33579,1.53388,0.01845,0.2,0.02279,0.00534,3.22832,4.26177,2.23099,0.00703,0.00703,0.00703
92,1896.77,2.43825,2.6006,1.6534,0.02057,0.09,0.02393,0.0074,3.09658,3.9916,2.14746,0.006997,0.006997,0.006997
93,1918.19,2.0861,2.27282,1.55242,0.02057,0.09,0.02393,0.0074,3.09658,3.9916,2.14746,0.006964,0.006964,0.006964
94,1939.91,2.18143,2.34351,1.4947,0.32838,0.06,0.02565,0.00859,3.04382,3.62618,2.06053,0.006931,0.006931,0.006931
95,1961.57,2.29303,2.32864,1.53902,0.24739,0.07,0.03097,0.01069,3.0467,3.57349,2.03463,0.006898,0.006898,0.006898
96,1982.59,2.26044,2.33966,1.61556,0.24739,0.07,0.03097,0.01069,3.0467,3.57349,2.03463,0.006865,0.006865,0.006865
97,2005.06,2.41286,2.46663,1.55383,0.03242,0.1,0.02882,0.00811,3.13736,3.80135,2.07136,0.006832,0.006832,0.006832
98,2026.4,2.15477,2.43427,1.53649,0.03242,0.1,0.02882,0.00811,3.13736,3.80135,2.07136,0.006799,0.006799,0.006799
99,2048.11,2.29852,2.42623,1.57194,0.04106,0.16,0.03047,0.00652,3.18883,3.97949,2.12781,0.006766,0.006766,0.006766
100,2070.22,2.29288,2.33949,1.60483,0.02373,0.05025,0.03437,0.00907,3.27743,4.34876,2.24798,0.006733,0.006733,0.006733
101,2091.74,2.38897,2.43149,1.59773,0.02373,0.05025,0.03437,0.00907,3.27743,4.34876,2.24798,0.0067,0.0067,0.0067
102,2113.44,2.35253,2.48321,1.64761,0.14416,0.06,0.03929,0.01602,3.17649,4.35947,2.1756,0.006667,0.006667,0.006667
103,2135.09,2.20665,2.23388,1.44187,0.28806,0.04,0.03655,0.01044,3.20434,4.61051,2.06125,0.006634,0.006634,0.006634
104,2156.2,2.22119,2.21385,1.50474,0.28806,0.04,0.03655,0.01044,3.20434,4.61051,2.06125,0.006601,0.006601,0.006601
105,2178.16,2.18108,2.15202,1.47031,0.33048,0.02,0.02855,0.0092,3.20282,5.01903,2.07102,0.006568,0.006568,0.006568
106,2200.17,2.48961,2.48656,1.51284,0.33048,0.02,0.02855,0.0092,3.20282,5.01903,2.07102,0.006535,0.006535,0.006535
107,2221.93,2.37598,2.39414,1.58795,0.14644,0.03711,0.03783,0.01209,3.26508,5.24841,2.18996,0.006502,0.006502,0.006502
108,2244.73,2.33829,2.37477,1.53011,0.01353,0.12,0.02987,0.0133,3.30507,5.11068,2.2666,0.006469,0.006469,0.006469
109,2266.49,2.25463,2.49602,1.56524,0.01353,0.12,0.02987,0.0133,3.30507,5.11068,2.2666,0.006436,0.006436,0.006436
110,2280.34,2.31283,2.46239,1.58041,0.02032,0.05,0.0308,0.01382,3.33237,5.17412,2.34928,0.006403,0.006403,0.006403
111,2302.63,2.06338,1.95242,1.44514,0.01784,0.07,0.03203,0.00942,3.35762,5.19952,2.35012,0.00637,0.00637,0.00637
112,2324.02,2.25852,2.12978,1.482,0.01784,0.07,0.03203,0.00942,3.35762,5.19952,2.35012,0.006337,0.006337,0.006337
113,2345.53,2.30834,2.35632,1.48749,0.12083,0.05487,0.02798,0.00933,3.33826,5.10501,2.27075,0.006304,0.006304,0.006304
114,2367.15,2.29536,2.19574,1.52569,0.12083,0.05487,0.02798,0.00933,3.33826,5.10501,2.27075,0.006271,0.006271,0.006271
115,2388.41,2.14859,2.15963,1.55858,0.26244,0.04677,0.03083,0.00933,3.27788,4.54401,2.15412,0.006238,0.006238,0.006238
116,2410.6,2.29709,2.21624,1.47048,0.0242,0.17,0.03276,0.0112,3.11438,4.07588,2.04704,0.006205,0.006205,0.006205
117,2432.78,2.28908,2.18118,1.59147,0.0242,0.17,0.03276,0.0112,3.11438,4.07588,2.04704,0.006172,0.006172,0.006172
118,2454.56,2.30612,2.26046,1.5589,0.01697,0.3,0.03905,0.01456,3.14778,3.98295,2.06593,0.006139,0.006139,0.006139
119,2478.13,2.18284,2.17751,1.55387,0.1765,0.11,0.05593,0.01713,3.14927,4.22552,2.05019,0.006106,0.006106,0.006106
120,2500.35,2.39529,2.22249,1.48469,0.1765,0.11,0.05593,0.01713,3.14927,4.22552,2.05019,0.006073,0.006073,0.006073
121,2521.9,2.1991,2.31634,1.4991,0.02011,0.26,0.02699,0.00808,3.20262,4.45264,2.13009,0.00604,0.00604,0.00604
