epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,464.804,2.54398,2.76995,1.81558,0,0,0,0,4.0348,2210.14,8.9105,0.00901,0.00901,0.00901
32,492.85,2.54408,2.52521,1.66058,0,0,0,0,4.0348,2210.14,8.9105,0.008977,0.008977,0.008977
33,520.844,2.4647,2.45689,1.71228,0,0,0,0,4.06667,993.067,4.84821,0.008944,0.008944,0.008944
34,546.863,2.56034,2.63501,1.65825,0,0,0,0,4.06667,993.067,4.84821,0.008911,0.008911,0.008911
35,572.989,2.71185,2.5755,1.67649,0.00021,0.01,0.00014,4e-05,4.16621,1029.06,5.18701,0.008878,0.008878,0.008878
36,582.841,2.52004,2.62332,1.77242,4e-05,0.01,2e-05,1e-05,3.6161,444.69,3.5425,0.008845,0.008845,0.008845
37,591.648,2.62628,2.63779,1.72486,4e-05,0.01,2e-05,1e-05,3.6161,444.69,3.5425,0.008812,0.008812,0.008812
38,616.66,2.46387,2.50365,1.62678,0.00122,0.05,0.00144,0.00024,3.50167,130.725,2.45084,0.008779,0.008779,0.008779
39,639.174,2.50296,2.77339,1.80218,0.00805,0.11,0.00652,0.00124,3.9516,6.9073,6.32216,0.008746,0.008746,0.008746
40,662.651,2.4136,2.61086,1.70594,0.00805,0.11,0.00652,0.00124,3.9516,6.9073,6.32216,0.008713,0.008713,0.008713
41,688.285,2.34222,2.24449,1.60938,0.00716,0.13,0.00609,0.00104,4.0818,5.9138,5.10106,0.00868,0.00868,0.00868
42,711.13,2.60567,2.49003,1.63413,0.00716,0.13,0.00609,0.00104,4.0818,5.9138,5.10106,0.008647,0.008647,0.008647
43,737.386,2.49203,2.4762,1.64333,0.20039,0.02,0.00024,3e-05,4.03673,8.28431,4.24997,0.008614,0.008614,0.008614
44,764.927,2.51734,2.52795,1.68728,0.01309,0.11,0.01238,0.00278,3.77758,6.78582,3.24701,0.008581,0.008581,0.008581
45,791.178,2.33704,2.15304,1.54366,0.01309,0.11,0.01238,0.00278,3.77758,6.78582,3.24701,0.008548,0.008548,0.008548
46,819.881,2.4025,2.33545,1.69389,0.29674,0.06,0.02853,0.00603,3.41693,5.56705,2.66296,0.008515,0.008515,0.008515
47,849.336,2.28221,2.10467,1.56125,0.0214,0.11,0.01543,0.0023,3.50868,6.94503,2.38381,0.008482,0.008482,0.008482
48,877.805,2.49042,2.39561,1.6494,0.0214,0.11,0.01543,0.0023,3.50868,6.94503,2.38381,0.008449,0.008449,0.008449
49,902.222,2.41972,2.34653,1.66575,0.62534,0.04,0.01423,0.00396,3.52465,15.8367,2.58206,0.008416,0.008416,0.008416
50,919.822,2.53897,2.28903,1.63619,0.62534,0.04,0.01423,0.00396,3.52465,15.8367,2.58206,0.008383,0.008383,0.008383
51,926.914,2.27545,2.2396,1.64817,0.74672,0.07,0.0479,0.01314,3.44588,8.18176,2.38896,0.00835,0.00835,0.00835
52,934.401,2.4112,2.27152,1.63958,0.37986,0.09729,0.04567,0.00919,3.49549,5.79385,2.33247,0.008317,0.008317,0.008317
53,940.916,2.24255,2.15325,1.55156,0.37986,0.09729,0.04567,0.00919,3.49549,5.79385,2.33247,0.008284,0.008284,0.008284
54,947.523,2.65152,2.51054,1.72532,0.27418,0.11,0.04794,0.01017,3.43066,8.05542,2.16134,0.008251,0.008251,0.008251
